Label,Class
Train1943,crystallizable
Train1944,crystallizable
Train1945,crystallizable
Train1946,crystallizable
Train1947,crystallizable
Train1949,crystallizable
Train1952,crystallizable
Train1953,crystallizable
Train1954,crystallizable
Train1955,crystallizable
Train1957,crystallizable
Train1958,crystallizable
Train1960,crystallizable
Train1961,crystallizable
Train1963,crystallizable
Train1964,crystallizable
Train1965,crystallizable
Train1967,crystallizable
Train1968,crystallizable
Train1969,crystallizable
Train1970,crystallizable
Train1971,crystallizable
Train1972,crystallizable
Train1973,crystallizable
Train1978,crystallizable
Train1982,crystallizable
Train1985,crystallizable
Train1986,crystallizable
Train1987,crystallizable
Train1995,crystallizable
Train1996,crystallizable
Train1997,crystallizable
Train1998,crystallizable
Train2000,crystallizable
Train2001,crystallizable
Train2003,crystallizable
Train2004,crystallizable
Train2005,crystallizable
Train2006,crystallizable
Train2007,crystallizable
Train2008,crystallizable
Train2009,crystallizable
Train2010,crystallizable
Train2011,crystallizable
Train2013,crystallizable
Train2014,crystallizable
Train2015,crystallizable
Train2016,crystallizable
Train2017,crystallizable
Train2019,crystallizable
Train2020,crystallizable
Train2021,crystallizable
Train2023,crystallizable
Train2024,crystallizable
Train2025,crystallizable
Train2026,crystallizable
Train2027,crystallizable
Train2028,crystallizable
Train2029,crystallizable
Train2030,crystallizable
Train2031,crystallizable
Train2032,crystallizable
Train2033,crystallizable
Train2034,crystallizable
Train2035,crystallizable
Train2037,crystallizable
Train2038,crystallizable
Train2039,crystallizable
Train2040,crystallizable
Train2041,crystallizable
Train2042,crystallizable
Train2043,crystallizable
Train2044,crystallizable
Train2046,crystallizable
Train2048,crystallizable
Train2050,crystallizable
Train2051,crystallizable
Train2052,crystallizable
Train2055,crystallizable
Train2056,crystallizable
Train2057,crystallizable
Train2059,crystallizable
Train2060,crystallizable
Train2061,crystallizable
Train2062,crystallizable
Train2063,crystallizable
Train2064,crystallizable
Train2065,crystallizable
Train2066,crystallizable
Train2068,crystallizable
Train2069,crystallizable
Train2070,crystallizable
Train2071,crystallizable
Train2072,crystallizable
Train2074,crystallizable
Train2076,crystallizable
Train2077,crystallizable
Train2078,crystallizable
Train2079,crystallizable
Train2080,crystallizable
Train2081,crystallizable
Train2082,crystallizable
Train2083,crystallizable
Train2085,crystallizable
Train2086,crystallizable
Train2089,crystallizable
Train2090,crystallizable
Train2091,crystallizable
Train2092,crystallizable
Train2093,crystallizable
Train2095,crystallizable
Train2096,crystallizable
Train2097,crystallizable
Train2098,crystallizable
Train2099,crystallizable
Train2100,crystallizable
Train2101,crystallizable
Train2103,crystallizable
Train2104,crystallizable
Train2105,crystallizable
Train2106,crystallizable
Train2108,crystallizable
Train2109,crystallizable
Train2110,crystallizable
Train2112,crystallizable
Train2113,crystallizable
Train2115,crystallizable
Train2117,crystallizable
Train2118,crystallizable
Train2119,crystallizable
Train2120,crystallizable
Train2121,crystallizable
Train2122,crystallizable
Train2123,crystallizable
Train2124,crystallizable
Train2126,crystallizable
Train2127,crystallizable
Train2128,crystallizable
Train2129,crystallizable
Train2131,crystallizable
Train2132,crystallizable
Train2133,crystallizable
Train2134,crystallizable
Train2135,crystallizable
Train2138,crystallizable
Train2139,crystallizable
Train2140,crystallizable
Train2141,crystallizable
Train2142,crystallizable
Train2144,crystallizable
Train2145,crystallizable
Train2146,crystallizable
Train2147,crystallizable
Train2148,crystallizable
Train2149,crystallizable
Train2150,crystallizable
Train2151,crystallizable
Train2152,crystallizable
Train2153,crystallizable
Train2154,crystallizable
Train2155,crystallizable
Train2156,crystallizable
Train2157,crystallizable
Train2158,crystallizable
Train2159,crystallizable
Train2160,crystallizable
Train2161,crystallizable
Train2163,crystallizable
Train2164,crystallizable
Train2165,crystallizable
Train2167,crystallizable
Train2168,crystallizable
Train2169,crystallizable
Train2170,crystallizable
Train2171,crystallizable
Train2174,crystallizable
Train2175,crystallizable
Train2176,crystallizable
Train2177,crystallizable
Train2178,crystallizable
Train2180,crystallizable
Train2181,crystallizable
Train2182,crystallizable
Train2187,crystallizable
Train2188,crystallizable
Train2189,crystallizable
Train2190,crystallizable
Train2191,crystallizable
Train2193,crystallizable
Train2196,crystallizable
Train2198,crystallizable
Train2200,crystallizable
Train2201,crystallizable
Train2203,crystallizable
Train2204,crystallizable
Train2205,crystallizable
Train2206,crystallizable
Train2207,non-crystallizable
Train2208,crystallizable
Train2212,crystallizable
Train2213,crystallizable
Train2216,non-crystallizable
Train2224,crystallizable
Train2225,crystallizable
Train2226,crystallizable
Train2227,crystallizable
Train2228,crystallizable
Train2230,crystallizable
Train2232,crystallizable
Train2237,crystallizable
Train2238,non-crystallizable
Train2240,crystallizable
Train2241,crystallizable
Train2244,crystallizable
Train2245,non-crystallizable
Train2248,non-crystallizable
Train2249,non-crystallizable
Train2250,non-crystallizable
Train2251,crystallizable
Train2253,crystallizable
Train2254,crystallizable
Train2255,crystallizable
Train2256,crystallizable
Train2257,crystallizable
Train2258,crystallizable
Train2261,crystallizable
Train2264,crystallizable
Train2265,crystallizable
Train2266,crystallizable
Train2270,crystallizable
Train2271,crystallizable
Train2273,crystallizable
Train2276,crystallizable
Train2277,crystallizable
Train2279,crystallizable
Train2280,crystallizable
Train2282,crystallizable
Train2288,crystallizable
Train2289,crystallizable
Train2291,crystallizable
Train2292,crystallizable
Train2294,non-crystallizable
Train2295,crystallizable
Train2297,crystallizable
Train2298,crystallizable
Train2299,crystallizable
Train2311,crystallizable
Train2312,crystallizable
Train2315,crystallizable
Train2318,crystallizable
Train2319,crystallizable
Train2320,crystallizable
Train2321,crystallizable
Train2329,crystallizable
Train2332,crystallizable
Train2335,crystallizable
Train2336,crystallizable
Train2340,crystallizable
Train2341,crystallizable
Train2342,crystallizable
Train2344,crystallizable
Train2345,crystallizable
Train2347,crystallizable
Train2351,crystallizable
Train2352,crystallizable
Train2353,crystallizable
Train2354,non-crystallizable
Train2355,non-crystallizable
Train2357,crystallizable
Train2365,crystallizable
Train2366,crystallizable
Train2367,crystallizable
Train2368,crystallizable
Train2369,crystallizable
Train2370,crystallizable
Train2371,crystallizable
Train2372,crystallizable
Train2373,crystallizable
Train2376,crystallizable
Train2380,crystallizable
Train2384,crystallizable
Train2385,crystallizable
Train2386,crystallizable
Train2389,crystallizable
Train2390,crystallizable
Train2393,crystallizable
Train2395,crystallizable
Train2396,crystallizable
Train2398,crystallizable
Train2402,crystallizable
Train2404,crystallizable
Train2408,crystallizable
Train2411,crystallizable
Train2413,crystallizable
Train2415,crystallizable
Train2416,crystallizable
Train2417,crystallizable
Train2418,crystallizable
Train2419,crystallizable
Train2420,crystallizable
Train2421,crystallizable
Train2422,crystallizable
Train2424,crystallizable
Train2428,crystallizable
Train2429,crystallizable
Train2430,crystallizable
Train2432,crystallizable
Train2433,crystallizable
Train2434,crystallizable
Train2435,crystallizable
Train2436,crystallizable
Train2437,crystallizable
Train2438,crystallizable
Train2439,crystallizable
Train2440,crystallizable
Train2441,crystallizable
Train2442,crystallizable
Train2443,crystallizable
Train2444,crystallizable
Train2445,crystallizable
Train2446,crystallizable
Train2448,crystallizable
Train2449,crystallizable
Train2450,crystallizable
Train2451,crystallizable
Train2452,crystallizable
Train2454,crystallizable
Train2455,crystallizable
Train2457,crystallizable
Train2459,crystallizable
Train2461,crystallizable
Train2463,crystallizable
Train2464,crystallizable
Train2466,crystallizable
Train2467,crystallizable
Train2469,crystallizable
Train2470,crystallizable
Train2472,crystallizable
Train2473,crystallizable
Train2474,crystallizable
Train2475,crystallizable
Train2476,crystallizable
Train2477,crystallizable
Train2478,crystallizable
Train2479,crystallizable
Train2480,crystallizable
Train2481,crystallizable
Train2482,crystallizable
Train2483,crystallizable
Train2484,crystallizable
Train2485,crystallizable
Train2486,crystallizable
Train2488,crystallizable
Train2489,crystallizable
Train2490,crystallizable
Train2491,crystallizable
Train2493,crystallizable
Train2494,crystallizable
Train2495,crystallizable
Train2496,crystallizable
Train2497,crystallizable
Train2498,crystallizable
Train2499,crystallizable
Train2501,crystallizable
Train2502,crystallizable
Train2503,crystallizable
Train2504,crystallizable
Train2505,crystallizable
Train2507,crystallizable
Train2508,crystallizable
Train2512,crystallizable
Train2513,crystallizable
Train2514,crystallizable
Train2515,crystallizable
Train2520,crystallizable
Train2521,crystallizable
Train2524,crystallizable
Train2525,crystallizable
Train2527,crystallizable
Train2528,crystallizable
Train2529,crystallizable
Train2530,crystallizable
Train2531,crystallizable
Train2533,crystallizable
Train2534,crystallizable
Train2535,crystallizable
Train2536,crystallizable
Train2537,crystallizable
Train2538,crystallizable
Train2543,crystallizable
Train2544,crystallizable
Train2545,crystallizable
Train2546,crystallizable
Train2547,crystallizable
Train2548,crystallizable
Train2550,crystallizable
Train2551,crystallizable
Train2553,crystallizable
Train2554,crystallizable
Train2556,crystallizable
Train2558,crystallizable
Train2561,crystallizable
Train2565,crystallizable
Train2566,crystallizable
Train2568,crystallizable
Train2569,crystallizable
Train2572,crystallizable
Train2573,crystallizable
Train2574,crystallizable
Train2576,crystallizable
Train2577,crystallizable
Train2578,crystallizable
Train2579,crystallizable
Train2581,crystallizable
Train2582,crystallizable
Train2586,crystallizable
Train2587,crystallizable
Train2588,crystallizable
Train2589,crystallizable
Train2590,crystallizable
Train2591,crystallizable
Train2592,crystallizable
Train2594,crystallizable
Train2596,crystallizable
Train2597,crystallizable
Train2598,crystallizable
Train2599,crystallizable
Train2600,crystallizable
Train2602,crystallizable
Train2603,crystallizable
Train2604,crystallizable
Train2606,crystallizable
Train2608,crystallizable
Train2609,crystallizable
Train2611,crystallizable
Train2612,crystallizable
Train2613,crystallizable
Train2615,crystallizable
Train2619,crystallizable
Train2624,crystallizable
Train2625,crystallizable
Train2627,crystallizable
Train2628,crystallizable
Train2629,crystallizable
Train2631,crystallizable
Train2635,crystallizable
Train2636,crystallizable
Train2637,crystallizable
Train2638,crystallizable
Train2639,crystallizable
Train2640,crystallizable
Train2642,crystallizable
Train2643,crystallizable
Train2644,crystallizable
Train2646,crystallizable
Train2647,crystallizable
Train2648,crystallizable
Train2649,crystallizable
Train2650,crystallizable
Train2651,crystallizable
Train2653,crystallizable
Train2654,crystallizable
Train2655,crystallizable
Train2658,crystallizable
Train2659,crystallizable
Train2660,crystallizable
Train2661,crystallizable
Train2662,crystallizable
Train2664,crystallizable
Train2665,crystallizable
Train2666,crystallizable
Train2667,crystallizable
Train2669,crystallizable
Train2670,crystallizable
Train2671,crystallizable
Train2673,crystallizable
Train2674,crystallizable
Train2675,crystallizable
Train2676,crystallizable
Train2678,crystallizable
Train2679,crystallizable
Train2680,crystallizable
Train2681,crystallizable
Train2684,crystallizable
Train2686,crystallizable
Train2689,crystallizable
Train2690,crystallizable
Train2691,crystallizable
Train2692,crystallizable
Train2693,crystallizable
Train2694,crystallizable
Train2696,crystallizable
Train2697,crystallizable
Train2699,crystallizable
Train2700,crystallizable
Train2704,crystallizable
